id,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
img_1602,0,0,7,12,9,0,0,0,0,0,12,16,16,1,0,0,0,0,11,16,16,0,0,0,0,0,12,16,16,0,0,0,0,0,13,16,16,0,0,0,0,0,13,16,16,0,0,0,0,1,14,16,16,1,0,0,0,0,4,12,12,9,0,0
img_1603,0,0,4,13,14,2,0,0,0,0,15,10,11,10,0,0,0,3,15,2,12,6,0,0,0,0,3,8,16,7,0,0,0,0,0,4,9,16,2,0,0,0,10,3,0,13,6,0,0,0,16,5,7,16,3,0,0,0,7,13,13,8,0,0
img_1604,0,0,10,16,5,0,0,0,0,1,10,14,12,0,0,0,0,0,0,9,11,0,0,0,0,0,2,11,13,3,0,0,0,0,11,16,16,16,7,0,0,0,3,16,4,5,1,0,0,0,7,13,0,0,0,0,0,0,13,6,0,0,0,0
img_1605,0,1,13,16,16,4,0,0,0,9,15,6,13,8,0,0,0,5,10,0,12,10,0,0,0,0,0,6,16,5,0,0,0,0,5,16,10,0,0,0,0,2,16,11,0,0,0,0,0,5,16,13,8,8,5,0,0,1,10,14,16,16,16,0
img_1606,0,0,2,14,10,0,0,0,0,0,12,10,0,0,0,0,0,2,15,2,0,0,0,0,0,7,12,1,4,6,0,0,0,7,16,16,15,15,8,0,0,0,16,13,0,4,12,0,0,0,10,12,4,8,15,0,0,0,2,11,16,15,5,0
img_1607,0,0,0,0,11,12,0,0,0,0,0,3,15,14,0,0,0,0,0,11,16,11,0,0,0,0,9,16,16,10,0,0,0,4,16,12,16,12,0,0,0,3,10,3,16,11,0,0,0,0,0,0,16,14,0,0,0,0,0,0,11,11,0,0
img_1608,0,0,0,9,13,10,1,0,0,0,9,12,4,15,5,0,0,0,16,4,0,12,4,0,0,3,15,9,3,14,1,0,0,0,2,9,16,10,0,0,0,0,0,4,14,15,2,0,0,0,0,10,8,14,3,0,0,0,0,10,16,12,0,0
img_1609,0,0,0,1,16,11,0,0,0,0,0,1,16,16,4,0,0,0,0,8,16,16,0,0,0,0,10,16,16,16,1,0,0,6,16,14,16,15,0,0,0,1,3,5,16,12,0,0,0,0,0,4,16,12,0,0,0,0,0,2,15,12,0,0
img_1610,0,1,13,16,16,10,0,0,0,8,15,8,15,15,0,0,0,3,8,5,16,6,0,0,0,0,0,4,16,9,0,0,0,0,0,0,6,16,5,0,0,0,0,0,0,5,16,0,0,0,8,6,6,13,12,0,0,1,15,16,16,14,3,0
img_1611,0,0,11,16,12,1,0,0,0,3,16,9,16,5,0,0,0,0,6,1,16,10,0,0,0,0,0,5,16,6,0,0,0,0,0,9,15,0,0,0,0,0,3,15,6,0,0,0,0,0,10,16,4,5,8,1,0,0,13,16,16,16,16,6
img_1612,0,4,13,16,16,15,3,0,0,10,12,7,8,16,8,0,0,0,0,1,12,15,2,0,0,0,0,4,16,10,0,0,0,0,0,8,16,4,0,0,0,0,0,1,16,10,0,0,0,5,7,4,15,13,0,0,0,5,16,16,16,7,0,0
img_1613,0,0,1,13,7,0,0,0,0,1,15,9,15,1,0,0,0,9,11,0,16,0,0,0,0,2,10,3,14,0,0,0,0,0,0,2,11,0,0,0,0,0,0,5,11,0,0,0,0,0,0,9,10,4,4,2,0,0,1,15,16,15,13,15
img_1614,0,0,7,16,16,5,0,0,0,1,15,11,14,11,0,0,0,0,0,0,12,8,0,0,0,0,3,8,14,12,5,0,0,0,14,16,16,10,5,0,0,0,2,8,14,0,0,0,0,0,1,15,8,0,0,0,0,0,8,14,1,0,0,0
img_1615,0,0,9,16,16,10,0,0,0,0,9,9,9,15,0,0,0,0,0,0,6,14,0,0,0,0,0,2,15,7,0,0,0,0,1,14,16,4,0,0,0,0,5,16,16,8,0,0,0,0,0,6,16,4,0,0,0,0,11,16,12,0,0,0
img_1616,0,0,2,16,8,0,0,0,0,0,8,16,6,0,0,0,0,0,15,10,0,0,0,0,0,4,16,2,0,0,0,0,0,8,16,16,16,14,2,0,0,8,16,7,4,16,8,0,0,1,16,9,6,16,4,0,0,0,3,12,16,12,0,0
img_1617,0,0,1,15,13,0,0,0,0,0,1,16,16,5,0,0,0,0,7,16,16,0,0,0,0,0,13,16,13,0,0,0,0,7,16,16,13,0,0,0,0,1,11,16,13,0,0,0,0,0,2,16,16,0,0,0,0,0,1,14,16,3,0,0
img_1618,0,0,9,15,13,3,0,0,0,2,14,2,6,5,0,0,0,4,9,0,0,15,4,0,0,1,13,5,7,16,6,0,0,0,2,7,7,14,3,0,0,0,0,0,1,14,1,0,0,0,3,1,10,9,0,0,0,0,11,15,9,1,0,0
img_1619,0,5,16,16,16,16,10,0,0,4,10,4,4,4,0,0,0,10,10,0,0,0,0,0,0,4,16,13,7,1,0,0,0,0,2,8,14,14,2,0,0,0,0,0,1,16,7,0,0,3,3,2,11,15,0,0,0,5,16,16,12,1,0,0
img_1620,0,0,3,12,16,16,3,0,0,2,16,16,11,16,4,0,0,8,14,2,10,16,1,0,0,5,5,3,16,4,0,0,0,0,0,11,12,0,0,0,0,0,3,16,5,2,3,0,0,0,3,16,12,15,6,0,0,0,0,15,16,8,0,0
img_1621,0,0,0,8,15,0,0,0,0,0,5,16,6,0,0,0,0,1,14,10,0,7,7,0,0,5,16,3,1,16,7,0,0,8,16,11,13,16,3,0,0,1,11,15,16,13,3,0,0,0,0,7,16,1,0,0,0,0,0,12,10,0,0,0
img_1622,0,1,11,10,8,1,1,0,0,3,15,11,3,12,6,0,0,0,4,16,16,12,0,0,0,0,0,11,16,5,0,0,0,0,5,13,12,12,0,0,0,0,13,7,1,16,4,0,0,1,15,4,7,14,0,0,0,1,14,14,8,1,0,0
img_1623,0,0,1,9,15,5,0,0,0,0,14,11,5,11,0,0,0,4,15,1,4,14,0,0,0,0,6,1,13,9,0,0,0,0,0,0,10,13,1,0,0,0,0,0,0,8,10,0,0,0,12,9,4,4,15,0,0,0,1,10,16,15,11,1
img_1624,0,0,0,3,16,8,0,0,0,0,0,11,16,9,0,0,0,3,12,16,16,8,0,0,0,13,16,9,16,8,0,0,0,1,2,0,16,8,0,0,0,0,0,2,16,4,0,0,0,0,0,2,16,6,0,0,0,0,0,1,16,9,0,0
img_1625,0,0,15,14,15,9,0,0,0,0,12,10,7,6,4,0,0,1,14,2,0,0,0,0,0,5,16,12,10,4,0,0,0,4,11,8,11,15,5,0,0,0,0,0,0,13,7,0,0,4,16,10,11,14,1,0,0,1,10,16,15,4,0,0
img_1626,0,0,4,13,16,11,0,0,0,9,16,9,10,15,0,0,0,5,4,0,12,11,0,0,0,0,0,5,16,12,1,0,0,0,0,1,9,15,8,0,0,0,0,0,0,8,12,0,0,0,1,6,8,16,8,0,0,0,5,16,15,9,1,0
img_1627,0,0,3,13,9,1,0,0,0,0,13,14,15,13,0,0,0,2,14,1,2,13,4,0,0,4,8,0,0,5,8,0,0,4,8,0,0,4,8,0,0,4,10,0,0,5,8,0,0,0,14,11,10,14,5,0,0,0,4,12,13,9,0,0
img_1628,0,0,1,15,11,1,0,0,0,0,2,16,16,7,0,0,0,0,6,16,16,5,0,0,0,0,8,16,16,4,0,0,0,0,9,16,13,0,0,0,0,0,11,16,13,0,0,0,0,0,11,16,11,0,0,0,0,0,1,14,16,3,0,0
img_1629,0,0,3,12,15,11,2,0,0,0,11,13,7,13,8,0,0,7,15,1,5,15,3,0,0,1,12,16,16,5,0,0,0,0,0,13,15,15,2,0,0,0,2,13,0,10,5,0,0,0,4,11,4,11,6,0,0,0,2,13,16,12,0,0
img_1630,0,0,4,10,12,7,0,0,0,0,8,16,16,15,0,0,0,0,9,16,16,12,0,0,0,0,7,16,16,9,0,0,0,0,2,14,16,11,1,0,0,0,0,16,16,16,0,0,0,0,2,16,16,12,0,0,0,0,1,9,10,0,0,0
img_1631,0,0,13,15,11,12,11,0,0,4,16,15,16,13,9,1,0,3,16,9,0,0,0,0,0,0,12,16,9,0,0,0,0,0,0,12,14,1,0,0,0,1,1,7,16,2,0,0,0,8,12,11,16,3,0,0,0,1,13,16,12,0,0,0
img_1632,0,0,10,16,14,1,0,0,0,0,14,16,16,7,0,0,0,0,1,5,16,7,0,0,0,0,2,10,16,11,6,0,0,7,16,16,15,12,7,0,0,11,10,15,10,0,0,0,0,0,6,16,2,0,0,0,0,0,13,9,0,0,0,0
img_1633,0,1,13,15,2,0,0,0,0,6,15,15,9,0,0,0,0,9,8,10,13,0,0,0,0,5,3,12,12,0,0,0,0,0,3,16,6,0,0,0,0,5,15,15,1,0,0,0,0,6,16,15,12,12,11,0,0,1,11,13,16,16,12,0
img_1634,0,0,1,15,13,2,0,0,0,0,0,8,14,10,0,0,0,0,0,0,5,15,1,0,0,0,0,0,2,16,5,0,0,0,0,0,8,15,1,0,0,0,3,10,13,13,0,0,0,0,8,16,16,12,4,0,0,0,1,13,15,14,16,7
img_1635,0,0,3,15,4,0,0,0,0,0,12,16,2,0,0,0,0,1,16,7,1,0,0,0,0,3,16,1,6,1,0,0,0,3,15,8,12,13,3,0,0,2,16,2,0,7,12,0,0,0,13,9,4,9,15,0,0,0,3,13,16,15,5,0
img_1636,0,0,1,11,16,16,7,0,0,0,7,13,8,16,5,0,0,0,0,1,1,16,4,0,0,0,2,7,13,16,15,0,0,1,15,16,16,12,3,0,0,1,8,4,16,2,0,0,0,0,0,9,11,0,0,0,0,0,1,14,4,0,0,0
img_1637,0,0,0,2,15,8,0,0,0,0,0,11,16,4,0,0,0,0,9,16,16,0,0,0,0,3,15,16,16,0,0,0,0,12,16,16,16,14,6,0,0,6,12,14,16,12,5,0,0,0,0,8,13,0,0,0,0,0,0,2,14,1,0,0
img_1638,0,0,0,9,13,0,0,0,0,0,3,15,4,0,0,0,0,0,12,11,0,0,0,0,0,0,16,11,8,4,0,0,0,0,15,16,8,12,5,0,0,0,14,13,0,1,15,1,0,0,8,12,0,4,16,2,0,0,0,8,12,13,10,1
img_1639,0,3,10,11,12,12,6,0,0,8,14,11,8,8,4,0,0,8,10,7,3,0,0,0,0,8,16,14,15,4,0,0,0,2,2,0,6,9,0,0,0,0,0,0,4,12,0,0,0,1,8,4,10,10,0,0,0,2,15,16,13,2,0,0
img_1640,0,0,7,14,13,8,0,0,0,1,15,13,14,14,0,0,0,0,13,13,13,16,3,0,0,0,4,14,13,16,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,14,4,0,0,7,16,9,10,15,2,0,0,1,8,13,15,8,0,0
img_1641,0,0,8,6,0,0,0,0,0,0,6,14,0,0,0,0,0,0,6,16,3,0,0,0,0,0,10,16,9,0,0,0,0,0,1,6,16,2,0,0,0,0,0,0,13,7,0,0,0,0,4,8,14,14,8,4,0,0,9,16,16,16,16,13
img_1642,0,0,0,11,16,5,0,0,0,0,0,10,16,5,0,0,0,0,4,16,16,5,0,0,0,11,16,16,16,3,0,0,0,5,8,14,16,2,0,0,0,0,0,14,16,2,0,0,0,0,0,11,16,2,0,0,0,0,0,8,16,8,0,0
img_1643,0,0,10,16,14,2,0,0,0,0,13,13,14,11,0,0,0,0,4,8,15,15,4,0,0,0,10,16,16,13,3,0,0,0,1,12,14,1,0,0,0,0,2,16,8,0,0,0,0,0,13,12,1,0,0,0,0,0,13,7,0,0,0,0
img_1644,0,2,15,16,16,13,2,0,0,1,10,8,14,16,8,0,0,0,0,0,16,15,1,0,0,0,0,0,16,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,11,16,1,0,0,2,14,13,16,16,3,0,0,2,15,16,14,5,0,0
img_1645,0,0,9,16,16,16,10,0,0,4,16,14,8,11,11,0,0,11,16,7,0,0,0,0,0,5,15,16,6,0,0,0,0,0,1,14,15,0,0,0,0,0,0,8,16,0,0,0,0,0,9,13,14,0,0,0,0,0,12,16,7,0,0,0
img_1646,0,0,0,6,13,3,0,0,0,0,1,14,11,0,0,0,0,0,7,15,2,0,0,0,0,0,10,12,0,0,0,0,0,0,13,15,16,13,5,0,0,0,10,16,5,11,14,0,0,0,7,15,5,10,14,0,0,0,0,3,14,16,9,0
img_1647,0,0,9,12,12,13,7,0,0,0,15,5,5,4,2,0,0,4,15,10,4,0,0,0,0,2,11,11,15,11,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,7,7,0,0,5,11,4,5,14,1,0,0,0,9,16,13,3,0,0
img_1648,0,0,5,12,16,12,4,0,0,1,12,7,5,16,5,0,0,2,9,0,8,9,0,0,0,0,2,3,12,1,0,0,0,4,12,14,15,12,4,0,0,5,4,16,1,0,0,0,0,0,1,12,0,0,0,0,0,0,3,12,0,0,0,0
img_1649,0,1,8,13,16,13,0,0,0,1,13,12,15,16,0,0,0,0,0,5,15,8,0,0,0,0,5,15,5,0,0,0,0,0,6,16,11,1,0,0,0,0,2,13,16,11,0,0,0,0,0,2,14,16,4,0,0,0,13,16,15,7,0,0
img_1650,0,0,5,12,1,0,0,0,0,0,15,14,7,0,0,0,0,0,13,1,12,0,0,0,0,2,10,0,14,0,0,0,0,0,2,0,16,1,0,0,0,0,0,6,15,0,0,0,0,0,9,16,15,9,8,2,0,0,3,11,8,13,12,4
img_1651,0,0,10,16,14,6,0,0,0,0,16,8,6,16,3,0,0,0,9,5,0,13,6,0,0,0,0,0,0,14,8,0,0,0,0,0,4,16,2,0,0,0,0,0,13,11,0,0,0,0,2,9,16,10,6,1,0,0,12,16,14,13,16,8
img_1652,0,0,9,16,15,14,1,0,0,1,15,15,5,10,7,0,0,6,16,1,0,1,8,0,0,8,13,0,0,4,8,0,0,7,6,0,0,6,6,0,0,5,9,0,0,13,1,0,0,0,16,5,12,12,0,0,0,0,8,15,10,1,0,0
img_1653,0,0,3,15,16,16,12,0,0,0,12,12,7,16,6,0,0,4,12,0,9,13,0,0,0,0,1,1,13,7,0,0,0,0,8,13,16,16,6,0,0,0,12,15,12,6,1,0,0,0,0,15,5,0,0,0,0,0,3,16,2,0,0,0
img_1654,0,0,1,9,15,12,5,0,0,0,8,16,16,16,13,0,0,0,3,1,1,14,10,0,0,0,3,10,13,16,15,0,0,2,16,16,16,15,3,0,0,3,8,2,13,6,0,0,0,0,0,5,13,0,0,0,0,0,0,11,5,0,0,0
img_1655,0,0,0,0,14,4,0,0,0,0,0,3,16,11,0,0,0,0,0,10,16,9,0,0,0,0,0,13,16,7,0,0,0,0,12,16,16,4,0,0,0,1,13,12,16,5,0,0,0,0,0,4,16,9,0,0,0,0,0,0,14,10,0,0
img_1656,0,0,1,10,16,15,5,0,0,0,12,12,9,9,10,0,0,4,16,1,0,7,7,0,0,4,14,13,8,11,0,0,0,0,1,6,16,14,1,0,0,0,0,8,11,14,5,0,0,0,0,12,8,15,2,0,0,0,0,10,15,5,0,0
img_1657,0,0,5,12,16,16,7,0,0,0,10,9,4,11,12,0,0,0,0,0,0,13,7,0,0,0,2,10,15,16,13,0,0,0,14,13,16,10,1,0,0,0,3,4,16,2,0,0,0,0,0,13,9,0,0,0,0,0,6,13,0,0,0,0
img_1658,0,0,6,14,10,2,0,0,0,0,15,15,13,15,3,0,0,2,16,10,0,13,9,0,0,1,16,5,0,12,5,0,0,0,16,3,0,13,6,0,0,1,15,5,6,13,1,0,0,0,16,11,14,10,0,0,0,0,7,16,11,1,0,0
img_1659,0,0,11,10,12,4,0,0,0,0,12,13,9,16,1,0,0,0,7,13,11,16,0,0,0,0,1,16,14,4,0,0,0,0,10,16,13,0,0,0,0,0,14,7,12,7,0,0,0,4,14,4,12,13,0,0,0,1,11,14,12,4,0,0
img_1660,0,0,9,9,12,12,0,0,0,0,14,10,8,3,0,0,0,0,13,6,3,0,0,0,0,0,13,16,15,12,2,0,0,0,0,0,0,5,9,0,0,0,0,0,0,2,12,0,0,0,5,1,2,11,8,0,0,0,10,16,16,11,1,0
img_1661,0,0,0,14,9,0,0,0,0,0,0,14,13,0,0,0,0,0,0,11,16,2,0,0,0,0,0,14,16,5,0,0,0,0,0,13,16,4,0,0,0,0,0,16,16,4,0,0,0,0,1,16,16,0,0,0,0,0,0,14,12,0,0,0
img_1662,0,0,2,13,8,6,0,0,0,0,7,14,14,16,0,0,0,0,7,9,3,16,4,0,0,0,5,14,15,16,4,0,0,0,0,3,2,13,5,0,0,0,3,0,0,12,6,0,0,1,12,6,0,11,7,0,0,0,3,12,16,16,1,0
img_1663,0,0,2,15,16,9,0,0,0,0,3,13,11,16,0,0,0,0,0,2,13,12,0,0,0,0,0,9,16,11,0,0,0,3,3,1,6,15,8,0,0,11,13,0,0,10,12,0,0,3,16,12,7,16,8,0,0,0,3,15,16,10,0,0
img_1664,0,2,12,14,3,0,0,0,0,7,16,1,0,4,1,0,0,0,13,16,16,15,1,0,0,0,7,16,14,1,0,0,0,0,15,14,16,0,0,0,0,2,16,1,15,7,0,0,0,5,16,6,15,7,0,0,0,1,16,14,9,0,0,0
img_1665,0,0,7,15,9,5,0,0,0,0,14,16,14,15,0,0,0,1,16,8,4,6,4,0,0,4,15,1,0,6,5,0,0,3,11,0,0,7,5,0,0,3,11,0,1,13,2,0,0,1,13,8,13,13,0,0,0,0,6,15,11,1,0,0
img_1666,0,0,0,1,8,16,2,0,0,0,5,13,16,16,0,0,0,11,16,15,12,16,0,0,0,3,8,1,8,16,0,0,0,0,0,0,8,16,3,0,0,0,0,0,8,16,4,0,0,0,0,0,7,16,7,0,0,0,0,0,10,16,8,0
img_1667,0,0,8,16,8,0,0,0,0,0,10,16,16,3,0,0,0,0,2,4,14,4,0,0,0,0,0,8,14,0,0,0,0,0,5,16,8,0,0,0,0,2,15,14,7,6,3,0,0,5,16,15,16,15,3,0,0,0,10,13,8,2,0,0
img_1668,0,0,0,8,13,0,0,0,0,0,1,16,16,0,0,0,0,0,7,16,16,0,0,0,0,1,15,16,16,0,0,0,0,6,16,15,16,9,2,0,0,6,15,16,16,16,11,0,0,0,0,11,16,0,0,0,0,0,0,10,14,0,0,0
img_1669,0,0,8,16,16,12,0,0,0,0,14,12,10,14,0,0,0,0,3,3,10,10,0,0,0,0,0,8,16,5,0,0,0,0,0,7,16,6,0,0,0,0,4,0,7,14,0,0,0,2,16,5,10,16,0,0,0,0,7,16,16,7,0,0
img_1670,0,0,0,12,15,2,0,0,0,0,0,13,16,8,0,0,0,0,0,14,16,9,0,0,0,0,0,13,16,6,0,0,0,0,7,16,16,3,0,0,0,1,16,16,16,1,0,0,0,0,8,16,16,2,0,0,0,0,0,9,16,7,0,0
img_1671,0,0,0,16,11,0,0,0,0,0,2,16,16,2,0,0,0,0,3,16,16,6,0,0,0,0,3,16,15,2,0,0,0,0,2,16,16,2,0,0,0,0,4,16,15,0,0,0,0,0,1,16,15,1,0,0,0,0,0,12,16,2,0,0
img_1672,0,0,13,16,16,15,2,0,0,0,14,13,11,16,2,0,0,0,11,13,15,6,0,0,0,0,5,16,10,0,0,0,0,0,10,14,15,0,0,0,0,1,14,3,15,7,0,0,0,6,11,0,15,6,0,0,0,1,13,16,15,3,0,0
img_1673,0,1,10,13,9,2,0,0,0,2,12,4,12,10,0,0,0,0,14,5,11,11,0,0,0,0,2,8,8,15,2,0,0,0,0,0,0,12,5,0,0,0,0,0,0,4,12,0,0,0,4,1,0,8,11,0,0,0,11,16,16,14,3,0
img_1674,0,0,4,15,1,0,0,0,0,0,9,10,0,0,0,0,0,1,15,2,0,0,0,0,0,4,12,0,0,0,0,0,0,8,14,9,8,6,1,0,0,7,14,7,5,12,8,0,0,2,16,4,1,12,6,0,0,0,5,14,16,11,0,0
img_1675,0,0,7,10,0,0,0,0,0,0,9,16,0,0,0,0,0,0,6,16,5,0,0,0,0,0,9,16,9,0,0,0,0,0,0,6,14,1,0,0,0,0,0,2,16,4,0,0,0,0,1,4,14,12,4,1,0,0,7,16,16,16,16,5
img_1676,0,0,4,12,13,1,0,0,0,0,4,16,16,5,0,0,0,0,9,16,10,0,0,0,0,8,16,16,11,4,0,0,0,0,4,8,16,16,7,0,0,0,0,0,2,14,14,0,0,0,0,4,15,16,11,0,0,0,5,16,14,8,0,0
img_1677,0,0,8,16,11,0,0,0,0,2,15,8,16,7,0,0,0,3,13,1,14,13,0,0,0,0,10,16,16,16,3,0,0,0,0,2,5,15,4,0,0,0,0,0,0,12,6,0,0,0,5,6,5,15,4,0,0,0,6,15,16,12,1,0
img_1678,0,0,11,16,12,2,0,0,0,7,16,6,10,13,0,0,0,0,2,0,3,16,0,0,0,0,0,3,12,9,0,0,0,0,0,10,16,12,0,0,0,0,3,0,3,15,7,0,0,3,16,7,6,14,8,0,0,1,9,15,16,12,1,0
img_1679,0,2,0,8,9,0,0,0,0,13,5,14,8,7,0,0,0,12,5,2,0,9,0,0,0,7,5,0,0,3,5,0,0,3,10,0,0,2,10,0,0,1,13,0,0,1,12,0,0,0,5,13,5,9,13,0,0,0,0,9,16,16,7,0
img_1680,0,0,7,13,8,6,0,0,0,0,16,15,16,14,10,0,0,4,16,13,1,0,0,0,0,1,10,16,9,0,0,0,0,0,0,5,13,0,0,0,0,0,0,5,15,0,0,0,0,0,8,11,8,0,0,0,0,0,9,16,3,0,0,0
img_1681,0,0,7,14,16,13,1,0,0,0,15,13,3,13,8,0,0,6,15,2,0,8,8,0,0,6,16,0,0,6,11,0,0,9,13,0,0,13,9,0,0,5,15,0,5,16,5,0,0,4,16,9,16,12,0,0,0,0,8,16,12,3,0,0
img_1682,0,0,5,14,11,0,0,0,0,0,15,16,15,0,0,0,0,0,10,8,16,1,0,0,0,0,0,6,14,0,0,0,0,0,0,12,9,0,0,0,0,0,1,16,3,0,0,0,0,0,8,16,12,11,0,0,0,0,7,16,12,7,0,0
img_1683,0,0,2,13,0,0,0,0,0,0,12,12,0,0,0,0,0,2,16,2,0,0,0,0,0,4,14,8,7,2,0,0,0,8,15,12,13,15,2,0,0,2,15,1,0,7,11,0,0,0,13,8,5,13,9,0,0,0,2,13,16,11,1,0
img_1684,0,0,3,11,13,15,3,0,0,4,16,14,11,16,8,0,0,2,5,0,14,15,1,0,0,0,0,0,16,11,0,0,0,0,0,0,11,10,0,0,0,0,0,0,8,12,0,0,0,0,8,11,15,8,0,0,0,0,2,12,14,3,0,0
img_1685,0,0,3,11,16,15,1,0,0,1,16,14,10,16,2,0,0,5,12,0,8,12,0,0,0,0,1,1,13,9,0,0,0,0,11,16,16,13,2,0,0,0,11,14,15,12,5,0,0,0,0,15,9,0,0,0,0,0,0,15,5,0,0,0
img_1686,0,0,0,3,12,12,2,0,0,0,7,15,16,16,0,0,0,4,15,9,14,16,3,0,0,2,0,0,14,16,0,0,0,0,0,0,14,16,0,0,0,0,0,0,15,13,0,0,0,0,0,0,16,14,1,0,0,0,0,3,16,13,2,0
img_1687,0,0,0,0,15,7,0,0,0,0,0,10,16,6,0,0,0,0,8,15,14,4,0,0,0,6,15,2,15,2,1,0,0,9,16,16,16,16,11,0,0,5,10,12,16,8,1,0,0,0,0,1,15,0,0,0,0,0,0,1,15,0,0,0
img_1688,0,0,0,1,8,13,14,2,0,0,2,13,9,4,14,4,0,0,13,9,0,9,14,1,0,4,16,14,14,16,6,0,0,1,11,10,7,14,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,5,0,0,0,0,0,0,11,3,0,0
img_1689,0,0,0,0,14,16,7,0,0,0,0,5,16,16,8,0,0,0,1,12,16,16,8,0,0,5,14,16,16,16,5,0,0,1,4,7,16,16,8,0,0,0,0,2,16,16,7,0,0,0,0,2,16,16,3,0,0,0,0,0,16,16,0,0
img_1690,0,0,4,13,12,1,0,0,0,2,15,14,16,13,0,0,0,6,16,4,6,16,5,0,0,8,15,1,0,12,8,0,0,8,12,0,0,12,8,0,0,5,13,0,1,13,8,0,0,1,15,10,12,16,3,0,0,0,6,16,13,4,0,0
img_1691,0,0,0,10,11,1,0,0,0,0,1,15,8,8,0,0,0,5,4,10,0,12,0,0,0,7,8,10,0,7,5,0,0,6,10,0,0,2,9,0,0,1,13,0,0,2,11,0,0,0,6,11,4,10,11,0,0,0,0,9,15,14,5,0
img_1692,0,0,0,11,16,2,0,0,0,0,7,16,8,2,0,0,0,0,15,7,0,0,0,0,0,0,16,4,3,1,0,0,0,1,16,16,16,16,4,0,0,0,14,12,4,6,12,0,0,0,10,16,5,10,15,0,0,0,2,11,16,12,8,0
img_1693,0,0,15,15,10,2,0,0,0,0,16,5,8,11,0,0,0,0,9,12,1,14,4,0,0,0,6,16,16,15,2,0,0,0,0,4,11,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,2,11,0,0,0,0,10,12,13,11,0,0
img_1694,0,0,12,15,13,2,0,0,0,1,16,5,5,13,0,0,0,1,7,13,0,8,4,0,0,6,11,13,13,15,4,0,0,1,9,12,12,13,1,0,0,0,0,0,0,11,6,0,0,0,0,0,0,5,14,0,0,0,10,13,12,15,6,0
img_1695,0,2,13,16,10,0,0,0,0,12,15,9,16,2,0,0,0,10,8,1,16,6,0,0,0,1,1,2,16,6,0,0,0,0,0,10,15,2,0,0,0,0,2,15,9,0,0,0,0,2,15,16,9,8,6,0,0,1,13,16,16,16,16,3
img_1696,0,0,10,16,8,0,0,0,0,4,16,13,16,3,0,0,0,0,12,1,11,6,0,0,0,0,0,0,12,8,0,0,0,0,0,0,14,5,0,0,0,0,0,7,16,6,4,0,0,0,5,16,16,16,16,4,0,0,11,15,9,8,6,0
img_1697,0,0,3,13,16,15,6,0,0,0,13,13,9,16,10,0,0,0,16,9,0,14,6,0,0,0,14,2,6,15,0,0,0,0,0,5,15,15,6,0,0,0,0,16,15,10,2,0,0,0,0,13,11,0,0,0,0,0,4,16,7,0,0,0
img_1698,0,0,0,0,13,1,0,0,0,0,0,7,15,3,0,0,0,0,0,16,11,2,0,0,0,0,4,16,16,14,1,0,0,0,5,16,8,8,10,0,0,0,9,16,4,0,15,0,0,0,2,9,11,13,14,0,0,0,0,0,10,16,10,0
img_1699,0,0,0,0,10,13,7,0,0,0,0,5,16,16,11,0,0,0,4,14,16,16,7,0,0,3,14,16,16,16,4,0,0,7,16,16,16,16,4,0,0,0,2,13,16,16,3,0,0,0,0,11,16,16,0,0,0,0,0,2,13,16,1,0
img_1700,0,1,13,16,15,6,0,0,0,10,15,9,11,15,0,0,0,7,9,0,12,12,0,0,0,0,0,0,15,6,0,0,0,0,0,8,15,1,0,0,0,0,2,15,10,0,0,0,0,0,10,16,10,9,16,2,0,0,13,16,15,11,4,0
img_1701,0,0,9,16,16,16,5,0,0,1,14,10,8,16,8,0,0,0,0,0,7,16,3,0,0,3,8,11,15,16,11,0,0,8,16,16,15,11,3,0,0,0,2,16,7,0,0,0,0,0,8,16,1,0,0,0,0,0,13,10,0,0,0,0
img_1702,0,0,0,8,15,4,0,0,0,0,3,16,10,11,0,0,0,0,6,12,11,13,0,0,0,0,10,16,16,9,0,0,0,1,16,12,11,5,0,0,0,2,13,0,2,9,0,0,0,0,8,6,2,12,0,0,0,0,1,9,14,9,0,0
img_1703,0,0,0,7,10,0,0,0,0,0,3,15,5,0,0,0,0,0,11,11,0,2,2,0,0,5,14,2,1,13,7,0,0,7,15,2,8,16,3,0,0,3,14,16,16,8,0,0,0,0,0,7,16,0,0,0,0,0,0,6,16,2,0,0
